22600000	9708.226655	40770.23328	3.08E+33
22700000	9707.17452	40725.7577	3.07E+33
22800000	9706.122385	40681.28212	3.06E+33
22900000	9705.07025	40636.80655	3.05E+33
23000000	9704.018115	40592.33097	3.04E+33
23100000	9702.96598	40547.85539	3.03E+33
23200000	9701.913845	40503.37982	3.02E+33
23300000	9700.86171	40458.90424	3.01E+33
23400000	9699.809575	40414.42866	3.00E+33
23500000	9698.75744	40369.95309	2.99E+33
23600000	9697.705305	40325.47751	2.98E+33
23700000	9696.65317	40281.00194	2.97E+33
23800000	9695.601035	40236.52636	2.96E+33
23900000	9694.5489	40192.05078	2.95E+33
24000000	9693.496765	40147.57521	2.94E+33
24100000	9692.44463	40103.09963	2.93E+33
24200000	9691.392495	40058.62405	2.92E+33
24300000	9690.34036	40014.14848	2.91E+33
24400000	9689.288225	39969.6729	2.90E+33
24500000	9688.23609	39925.19732	2.89E+33
24600000	9687.183955	39880.72175	2.88E+33
24700000	9686.13182	39836.24617	2.87E+33
24800000	9685.079685	39791.77059	2.86E+33
24900000	9684.02755	39747.29502	2.85E+33
25000000	9682.975415	39702.81944	2.84E+33
25100000	9681.92328	39658.34387	2.83E+33
25200000	9680.871145	39613.86829	2.82E+33
25300000	9679.81901	39569.39271	2.81E+33
25400000	9678.766875	39524.91714	2.80E+33
25500000	9677.71474	39480.44156	2.79E+33
25600000	9676.662605	39435.96598	2.78E+33
25700000	9675.61047	39391.49041	2.77E+33
25800000	9674.558335	39347.01483	2.76E+33
25900000	9673.5062	39302.53925	2.75E+33
26000000	9672.454065	39258.06368	2.74E+33
26100000	9671.40193	39213.5881	2.73E+33
26200000	9670.349795	39169.11252	2.72E+33
26300000	9669.29766	39124.63695	2.71E+33
26400000	9668.245525	39080.16137	2.70E+33
26500000	9667.19339	39035.68579	2.69E+33
26600000	9666.141255	38991.21022	2.68E+33
26700000	9665.08912	38946.73464	2.67E+33
26800000	9664.036985	38902.25907	2.66E+33
26900000	9662.98485	38857.78349	2.65E+33
27000000	9661.932715	38813.30791	2.64E+33
27100000	9660.88058	38768.83234	2.63E+33
27200000	9659.828445	38724.35676	2.62E+33
27300000	9658.77631	38679.88118	2.61E+33
27400000	9657.724175	38635.40561	2.60E+33
27500000	9656.67204	38590.93003	2.59E+33
27600000	9655.619905	38546.45445	2.58E+33
27700000	9654.56777	38501.97888	2.57E+33
27800000	9653.515635	38457.5033	2.56E+33
27900000	9652.4635	38413.02772	2.55E+33
28000000	9651.411365	38368.55215	2.54E+33
28100000	9650.35923	38324.07657	2.53E+33
28200000	9649.307095	38279.60099	2.52E+33
28300000	9648.25496	38235.12542	2.51E+33
28400000	9647.202825	38190.64984	2.50E+33
28500000	9646.15069	38146.17427	2.49E+33
28600000	9645.098555	38101.69869	2.48E+33
28700000	9644.04642	38057.22311	2.47E+33
28800000	9642.994285	38012.74754	2.46E+33
28900000	9641.94215	37968.27196	2.45E+33
29000000	9640.890015	37923.79638	2.44E+33
29100000	9639.83788	37879.32081	2.43E+33
29200000	9638.785745	37834.84523	2.42E+33
29300000	9637.73361	37790.36965	2.41E+33
29400000	9636.681475	37745.89408	2.40E+33
29500000	9635.62934	37701.4185	2.39E+33
29600000	9634.577205	37656.94292	2.38E+33
29700000	9633.52507	37612.46735	2.37E+33
29800000	9632.472935	37567.99177	2.35E+33
29900000	9631.4208	37523.5162	2.34E+33
30000000	9630.368665	37479.04062	2.33E+33
30100000	9629.31653	37434.56504	2.32E+33
30200000	9628.264395	37390.08947	2.31E+33
30300000	9627.21226	37345.61389	2.30E+33
30400000	9626.160125	37301.13831	2.29E+33
30500000	9625.10799	37256.66274	2.28E+33
